,name,naturalness,simplicity,informativity,optimality,Language,comm_cost,complexity,counts
13977,sampled_lang_14,0.429,0.45945945945945943,0.545,0.683,artificial,0.455,40,1
1973,sampled_lang_93,0.5,0.45945945945945943,0.533,0.677,artificial,0.467,40,1
7967,sampled_lang_14,0.429,0.45945945945945943,0.524,0.673,artificial,0.476,40,1
13020,sampled_lang_52,0.25,0.45945945945945943,0.519,0.67,artificial,0.481,40,1
9605,sampled_lang_128,0.625,0.45945945945945943,0.518,0.67,artificial,0.482,40,1
2364,sampled_lang_14,0.571,0.45945945945945943,0.514,0.668,artificial,0.486,40,1
7725,sampled_lang_76,0.286,0.45945945945945943,0.513,0.667,artificial,0.487,40,1
9673,sampled_lang_14,0.625,0.45945945945945943,0.512,0.666,artificial,0.488,40,1
6994,sampled_lang_77,0.25,0.45945945945945943,0.509,0.665,artificial,0.491,40,1
10575,sampled_lang_63,0.286,0.45945945945945943,0.504,0.662,artificial,0.496,40,1
3960,sampled_lang_112,0.571,0.45945945945945943,0.503,0.662,artificial,0.497,40,1
10525,sampled_lang_50,0.125,0.45945945945945943,0.502,0.661,artificial,0.498,40,1
8734,sampled_lang_46,0.167,0.45945945945945943,0.497,0.659,artificial,0.503,40,1
290,sampled_lang_6,0.0,0.45945945945945943,0.494,0.657,artificial,0.506,40,1
8000,sampled_lang_10,0.0,0.45945945945945943,0.493,0.657,artificial,0.507,40,1
1670,sampled_lang_5,0.0,0.45945945945945943,0.489,0.655,artificial,0.511,40,1
599,sampled_lang_43,0.167,0.45945945945945943,0.488,0.655,artificial,0.512,40,1
10300,sampled_lang_47,0.143,0.45945945945945943,0.486,0.654,artificial,0.514,40,1
12417,sampled_lang_21,0.0,0.45945945945945943,0.485,0.653,artificial,0.515,40,1
5366,sampled_lang_14,0.5,0.45945945945945943,0.482,0.653,artificial,0.518,40,1
8621,sampled_lang_3,0.0,0.45945945945945943,0.481,0.652,artificial,0.519,40,1
10205,sampled_lang_25,0.0,0.45945945945945943,0.48,0.652,artificial,0.52,40,1
15036,sampled_lang_30,0.143,0.45945945945945943,0.479,0.651,artificial,0.521,40,1
12129,sampled_lang_2,0.0,0.45945945945945943,0.478,0.651,artificial,0.522,40,1
3513,sampled_lang_47,0.167,0.45945945945945943,0.477,0.651,artificial,0.523,40,1
9342,sampled_lang_7,0.0,0.45945945945945943,0.476,0.651,artificial,0.524,40,1
3503,sampled_lang_7,0.0,0.45945945945945943,0.462,0.647,artificial,0.538,40,1
13161,sampled_lang_14,0.0,0.45945945945945943,0.456,0.646,artificial,0.544,40,1
3641,sampled_lang_9,0.0,0.45945945945945943,0.441,0.645,artificial,0.559,40,1
10267,sampled_lang_14,0.667,0.44594594594594594,0.625,0.714,artificial,0.375,41,1
6807,sampled_lang_89,0.7,0.44594594594594594,0.623,0.713,artificial,0.377,41,1
699,sampled_lang_140,0.6,0.44594594594594594,0.586,0.695,artificial,0.414,41,1
4702,sampled_lang_98,0.5,0.44594594594594594,0.569,0.687,artificial,0.431,41,1
10107,sampled_lang_126,0.556,0.44594594594594594,0.567,0.686,artificial,0.433,41,1
11919,sampled_lang_14,0.5,0.44594594594594594,0.561,0.684,artificial,0.439,41,1
8998,sampled_lang_14,0.5,0.44594594594594594,0.55,0.678,artificial,0.45,41,1
9105,sampled_lang_75,0.4,0.44594594594594594,0.543,0.675,artificial,0.457,41,1
5709,sampled_lang_108,0.444,0.44594594594594594,0.54,0.674,artificial,0.46,41,1
3859,sampled_lang_76,0.5,0.44594594594594594,0.536,0.672,artificial,0.464,41,1
14128,sampled_lang_111,0.3,0.44594594594594594,0.517,0.662,artificial,0.483,41,1
505,sampled_lang_42,0.0,0.44594594594594594,0.447,0.636,artificial,0.553,41,1
11423,sampled_lang_14,0.625,0.43243243243243246,0.775,0.777,artificial,0.225,42,1
10623,sampled_lang_14,0.625,0.43243243243243246,0.771,0.775,artificial,0.229,42,1
4570,sampled_lang_14,0.778,0.43243243243243246,0.757,0.77,artificial,0.243,42,1
7247,sampled_lang_14,0.778,0.43243243243243246,0.747,0.766,artificial,0.253,42,1
7182,sampled_lang_14,0.667,0.43243243243243246,0.745,0.766,artificial,0.255,42,1
9416,sampled_lang_14,0.667,0.43243243243243246,0.729,0.759,artificial,0.271,42,1
3221,sampled_lang_14,0.7,0.43243243243243246,0.722,0.756,artificial,0.278,42,1
9581,sampled_lang_160,0.8,0.43243243243243246,0.716,0.753,artificial,0.284,42,1
4100,sampled_lang_152,0.8,0.43243243243243246,0.711,0.751,artificial,0.289,42,1
3080,sampled_lang_14,0.625,0.43243243243243246,0.708,0.749,artificial,0.292,42,1
1087,sampled_lang_14,0.667,0.43243243243243246,0.702,0.746,artificial,0.298,42,1
2027,sampled_lang_163,0.7,0.43243243243243246,0.696,0.744,artificial,0.304,42,1
14862,sampled_lang_14,0.625,0.43243243243243246,0.688,0.74,artificial,0.312,42,1
8774,sampled_lang_14,0.667,0.43243243243243246,0.687,0.74,artificial,0.313,42,1
2981,sampled_lang_14,0.667,0.43243243243243246,0.684,0.738,artificial,0.316,42,1
11569,sampled_lang_14,0.625,0.43243243243243246,0.681,0.736,artificial,0.319,42,1
10166,sampled_lang_14,0.625,0.43243243243243246,0.667,0.729,artificial,0.333,42,1
9091,sampled_lang_14,0.667,0.43243243243243246,0.659,0.725,artificial,0.341,42,1
275,sampled_lang_14,0.625,0.43243243243243246,0.648,0.72,artificial,0.352,42,1
95,sampled_lang_14,0.667,0.43243243243243246,0.644,0.718,artificial,0.356,42,1
11552,sampled_lang_14,0.556,0.43243243243243246,0.64,0.716,artificial,0.36,42,1
15110,sampled_lang_14,0.625,0.43243243243243246,0.632,0.712,artificial,0.368,42,1
1632,sampled_lang_86,0.7,0.43243243243243246,0.628,0.71,artificial,0.372,42,1
12743,sampled_lang_169,0.7,0.43243243243243246,0.623,0.707,artificial,0.377,42,1
10662,sampled_lang_14,0.5,0.43243243243243246,0.617,0.703,artificial,0.383,42,1
6599,sampled_lang_142,0.5,0.43243243243243246,0.612,0.701,artificial,0.388,42,1
3991,sampled_lang_14,0.556,0.43243243243243246,0.611,0.701,artificial,0.389,42,1
6871,sampled_lang_125,0.556,0.43243243243243246,0.605,0.697,artificial,0.395,42,1
388,sampled_lang_134,0.5,0.43243243243243246,0.602,0.695,artificial,0.398,42,1
12339,sampled_lang_14,0.375,0.43243243243243246,0.6,0.694,artificial,0.4,42,1
13003,sampled_lang_14,0.667,0.43243243243243246,0.599,0.694,artificial,0.401,42,1
8402,sampled_lang_14,0.444,0.43243243243243246,0.597,0.693,artificial,0.403,42,1
3816,sampled_lang_74,0.6,0.43243243243243246,0.595,0.692,artificial,0.405,42,1
7509,sampled_lang_14,0.625,0.43243243243243246,0.594,0.691,artificial,0.406,42,1
2373,sampled_lang_14,0.5,0.43243243243243246,0.592,0.69,artificial,0.408,42,1
8506,sampled_lang_132,0.556,0.43243243243243246,0.591,0.69,artificial,0.409,42,1
3952,sampled_lang_14,0.444,0.43243243243243246,0.586,0.687,artificial,0.414,42,1
652,sampled_lang_14,0.429,0.43243243243243246,0.583,0.686,artificial,0.417,42,1
11842,sampled_lang_77,0.5,0.43243243243243246,0.58,0.685,artificial,0.42,42,1
7251,sampled_lang_110,0.556,0.43243243243243246,0.579,0.685,artificial,0.421,42,1
3109,sampled_lang_120,0.444,0.43243243243243246,0.574,0.682,artificial,0.426,42,1
8620,sampled_lang_90,0.444,0.43243243243243246,0.573,0.682,artificial,0.427,42,1
5884,sampled_lang_84,0.444,0.43243243243243246,0.57,0.68,artificial,0.43,42,1
1620,sampled_lang_14,0.429,0.43243243243243246,0.568,0.68,artificial,0.432,42,1
7246,sampled_lang_64,0.286,0.43243243243243246,0.564,0.678,artificial,0.436,42,1
7165,sampled_lang_108,0.375,0.43243243243243246,0.561,0.676,artificial,0.439,42,1
7504,sampled_lang_100,0.444,0.43243243243243246,0.56,0.676,artificial,0.44,42,1
533,sampled_lang_90,0.375,0.43243243243243246,0.559,0.676,artificial,0.441,42,1
14331,sampled_lang_14,0.375,0.43243243243243246,0.556,0.674,artificial,0.444,42,1
1448,sampled_lang_91,0.375,0.43243243243243246,0.553,0.673,artificial,0.447,42,1
3267,sampled_lang_82,0.4,0.43243243243243246,0.544,0.669,artificial,0.456,42,1
5453,sampled_lang_37,0.143,0.43243243243243246,0.541,0.667,artificial,0.459,42,1
8696,sampled_lang_57,0.4,0.43243243243243246,0.534,0.664,artificial,0.466,42,1
650,sampled_lang_69,0.286,0.43243243243243246,0.53,0.662,artificial,0.47,42,1
6231,sampled_lang_70,0.375,0.43243243243243246,0.529,0.661,artificial,0.471,42,1
10250,sampled_lang_84,0.375,0.43243243243243246,0.525,0.659,artificial,0.475,42,1
3533,sampled_lang_97,0.333,0.43243243243243246,0.519,0.657,artificial,0.481,42,1
853,sampled_lang_18,0.0,0.43243243243243246,0.518,0.656,artificial,0.482,42,1
11798,sampled_lang_66,0.222,0.43243243243243246,0.516,0.655,artificial,0.484,42,1
13430,sampled_lang_41,0.143,0.43243243243243246,0.511,0.653,artificial,0.489,42,1
4286,sampled_lang_47,0.25,0.43243243243243246,0.508,0.651,artificial,0.492,42,1
10227,sampled_lang_20,0.0,0.43243243243243246,0.506,0.65,artificial,0.494,42,1
6632,sampled_lang_59,0.143,0.43243243243243246,0.504,0.649,artificial,0.496,42,1
12881,sampled_lang_29,0.143,0.43243243243243246,0.499,0.647,artificial,0.501,42,1
10962,sampled_lang_54,0.167,0.43243243243243246,0.492,0.643,artificial,0.508,42,1
13310,sampled_lang_6,0.0,0.43243243243243246,0.487,0.64,artificial,0.513,42,1
11293,sampled_lang_41,0.125,0.43243243243243246,0.485,0.64,artificial,0.515,42,1
1994,sampled_lang_17,0.0,0.43243243243243246,0.481,0.638,artificial,0.519,42,1
9351,sampled_lang_32,0.0,0.43243243243243246,0.463,0.629,artificial,0.537,42,1
3051,sampled_lang_14,0.375,0.43243243243243246,0.444,0.627,artificial,0.556,42,1
10269,sampled_lang_68,0.143,0.43243243243243246,0.423,0.625,artificial,0.577,42,1
5836,sampled_lang_130,0.4,0.41891891891891897,0.517,0.649,artificial,0.483,43,1
11227,sampled_lang_63,0.111,0.41891891891891897,0.475,0.628,artificial,0.525,43,1
9745,sampled_lang_72,0.125,0.41891891891891897,0.472,0.626,artificial,0.528,43,1
10176,sampled_lang_30,0.0,0.41891891891891897,0.46,0.62,artificial,0.54,43,1
8685,sampled_lang_14,0.667,0.4054054054054054,0.788,0.765,artificial,0.212,44,1
8611,sampled_lang_14,0.667,0.4054054054054054,0.712,0.736,artificial,0.288,44,1
15344,sampled_lang_14,0.556,0.4054054054054054,0.679,0.721,artificial,0.321,44,1
4828,sampled_lang_136,0.667,0.4054054054054054,0.676,0.72,artificial,0.324,44,1
1470,sampled_lang_14,0.667,0.4054054054054054,0.671,0.718,artificial,0.329,44,1
13701,sampled_lang_14,0.556,0.4054054054054054,0.66,0.712,artificial,0.34,44,1
13971,sampled_lang_146,0.6,0.4054054054054054,0.653,0.709,artificial,0.347,44,1
9546,sampled_lang_14,0.667,0.4054054054054054,0.644,0.705,artificial,0.356,44,1
5155,sampled_lang_90,0.6,0.4054054054054054,0.642,0.704,artificial,0.358,44,1
2302,sampled_lang_14,0.556,0.4054054054054054,0.636,0.701,artificial,0.364,44,1
4179,sampled_lang_71,0.6,0.4054054054054054,0.635,0.7,artificial,0.365,44,1
817,sampled_lang_14,0.667,0.4054054054054054,0.634,0.699,artificial,0.366,44,1
7057,sampled_lang_14,0.667,0.4054054054054054,0.625,0.695,artificial,0.375,44,1
4245,sampled_lang_133,0.6,0.4054054054054054,0.623,0.694,artificial,0.377,44,1
12032,sampled_lang_117,0.5,0.4054054054054054,0.62,0.693,artificial,0.38,44,1
4361,sampled_lang_82,0.5,0.4054054054054054,0.619,0.692,artificial,0.381,44,1
12588,sampled_lang_117,0.556,0.4054054054054054,0.617,0.691,artificial,0.383,44,1
11001,sampled_lang_156,0.6,0.4054054054054054,0.608,0.686,artificial,0.392,44,1
10788,sampled_lang_14,0.625,0.4054054054054054,0.607,0.686,artificial,0.393,44,1
15042,sampled_lang_123,0.6,0.4054054054054054,0.596,0.68,artificial,0.404,44,1
7360,sampled_lang_99,0.5,0.4054054054054054,0.588,0.676,artificial,0.412,44,1
10798,sampled_lang_97,0.4,0.4054054054054054,0.584,0.674,artificial,0.416,44,1
6355,sampled_lang_149,0.5,0.4054054054054054,0.579,0.671,artificial,0.421,44,1
10170,sampled_lang_14,0.444,0.4054054054054054,0.57,0.666,artificial,0.43,44,1
8712,sampled_lang_14,0.5,0.4054054054054054,0.566,0.664,artificial,0.434,44,1
9586,sampled_lang_92,0.444,0.4054054054054054,0.559,0.661,artificial,0.441,44,1
5255,sampled_lang_105,0.4,0.4054054054054054,0.557,0.66,artificial,0.443,44,1
732,sampled_lang_66,0.286,0.4054054054054054,0.556,0.659,artificial,0.444,44,1
755,sampled_lang_101,0.4,0.4054054054054054,0.555,0.659,artificial,0.445,44,1
556,sampled_lang_14,0.7,0.4054054054054054,0.554,0.659,artificial,0.446,44,1
4499,sampled_lang_85,0.444,0.4054054054054054,0.549,0.656,artificial,0.451,44,1
1344,sampled_lang_95,0.4,0.4054054054054054,0.546,0.655,artificial,0.454,44,1
4968,sampled_lang_93,0.3,0.4054054054054054,0.544,0.654,artificial,0.456,44,1
8309,sampled_lang_77,0.222,0.4054054054054054,0.538,0.651,artificial,0.462,44,1
5150,sampled_lang_129,0.3,0.4054054054054054,0.536,0.65,artificial,0.464,44,1
3372,sampled_lang_92,0.429,0.4054054054054054,0.53,0.647,artificial,0.47,44,1
11014,sampled_lang_52,0.286,0.4054054054054054,0.526,0.646,artificial,0.474,44,1
12503,sampled_lang_34,0.125,0.4054054054054054,0.518,0.642,artificial,0.482,44,1
2032,sampled_lang_36,0.0,0.4054054054054054,0.516,0.641,artificial,0.484,44,1
13764,sampled_lang_27,0.143,0.4054054054054054,0.514,0.64,artificial,0.486,44,1
5424,sampled_lang_81,0.25,0.4054054054054054,0.513,0.64,artificial,0.487,44,1
2366,sampled_lang_31,0.143,0.4054054054054054,0.506,0.637,artificial,0.494,44,1
1297,sampled_lang_20,0.0,0.4054054054054054,0.505,0.636,artificial,0.495,44,1
7892,sampled_lang_55,0.125,0.4054054054054054,0.504,0.636,artificial,0.496,44,1
3973,sampled_lang_11,0.0,0.4054054054054054,0.502,0.635,artificial,0.498,44,1
8928,sampled_lang_59,0.125,0.4054054054054054,0.501,0.634,artificial,0.499,44,1
308,sampled_lang_35,0.0,0.4054054054054054,0.498,0.633,artificial,0.502,44,1
12490,sampled_lang_46,0.25,0.4054054054054054,0.497,0.632,artificial,0.503,44,1
4140,sampled_lang_29,0.125,0.4054054054054054,0.495,0.631,artificial,0.505,44,1
7555,sampled_lang_44,0.125,0.4054054054054054,0.494,0.631,artificial,0.506,44,1
7466,sampled_lang_22,0.0,0.4054054054054054,0.493,0.63,artificial,0.507,44,1
1363,sampled_lang_9,0.0,0.4054054054054054,0.492,0.63,artificial,0.508,44,1
1056,sampled_lang_19,0.0,0.4054054054054054,0.491,0.629,artificial,0.509,44,1
540,sampled_lang_76,0.2,0.4054054054054054,0.49,0.629,artificial,0.51,44,1
7267,sampled_lang_13,0.0,0.4054054054054054,0.48,0.624,artificial,0.52,44,1
3016,sampled_lang_4,0.0,0.4054054054054054,0.478,0.623,artificial,0.522,44,1
11337,sampled_lang_21,0.0,0.4054054054054054,0.476,0.622,artificial,0.524,44,1
8163,sampled_lang_3,0.0,0.4054054054054054,0.475,0.621,artificial,0.525,44,1
6142,sampled_lang_11,0.0,0.4054054054054054,0.473,0.62,artificial,0.527,44,1
10096,sampled_lang_13,0.0,0.4054054054054054,0.471,0.619,artificial,0.529,44,1
3296,sampled_lang_12,0.0,0.4054054054054054,0.463,0.615,artificial,0.537,44,1
6579,sampled_lang_13,0.0,0.4054054054054054,0.46,0.614,artificial,0.54,44,1
5529,sampled_lang_23,0.0,0.4054054054054054,0.459,0.613,artificial,0.541,44,1
9271,sampled_lang_122,0.4,0.3918918918918919,0.564,0.657,artificial,0.436,45,1
13329,sampled_lang_84,0.5,0.3918918918918919,0.562,0.655,artificial,0.438,45,1
6600,sampled_lang_121,0.4,0.3918918918918919,0.556,0.652,artificial,0.444,45,1
250,sampled_lang_56,0.4,0.3918918918918919,0.554,0.651,artificial,0.446,45,1
6973,sampled_lang_110,0.4,0.3918918918918919,0.529,0.64,artificial,0.471,45,1
8637,sampled_lang_74,0.222,0.3918918918918919,0.518,0.635,artificial,0.482,45,1
8523,sampled_lang_70,0.222,0.3918918918918919,0.504,0.629,artificial,0.496,45,1
13132,sampled_lang_57,0.0,0.3918918918918919,0.493,0.623,artificial,0.507,45,1
8368,sampled_lang_48,0.2,0.3918918918918919,0.483,0.618,artificial,0.517,45,1
6332,sampled_lang_57,0.125,0.3918918918918919,0.471,0.612,artificial,0.529,45,1
5729,sampled_lang_14,0.8,0.3783783783783784,0.757,0.738,artificial,0.243,46,1
1173,sampled_lang_14,0.667,0.3783783783783784,0.719,0.724,artificial,0.281,46,1
1059,sampled_lang_14,0.7,0.3783783783783784,0.716,0.722,artificial,0.284,46,1
6268,sampled_lang_14,0.8,0.3783783783783784,0.693,0.713,artificial,0.307,46,1
12721,sampled_lang_14,0.667,0.3783783783783784,0.678,0.706,artificial,0.322,46,1
13088,sampled_lang_14,0.556,0.3783783783783784,0.644,0.691,artificial,0.356,46,1
10620,sampled_lang_14,0.556,0.3783783783783784,0.622,0.68,artificial,0.378,46,1
2682,sampled_lang_70,0.6,0.3783783783783784,0.618,0.678,artificial,0.382,46,1
10046,sampled_lang_14,0.556,0.3783783783783784,0.613,0.676,artificial,0.387,46,1
14285,sampled_lang_143,0.6,0.3783783783783784,0.601,0.67,artificial,0.399,46,1
9533,sampled_lang_120,0.5,0.3783783783783784,0.599,0.668,artificial,0.401,46,1
11525,sampled_lang_74,0.375,0.3783783783783784,0.594,0.666,artificial,0.406,46,1
35,sampled_lang_107,0.556,0.3783783783783784,0.592,0.665,artificial,0.408,46,1
182,sampled_lang_14,0.5,0.3783783783783784,0.588,0.663,artificial,0.412,46,1
11325,sampled_lang_69,0.333,0.3783783783783784,0.577,0.657,artificial,0.423,46,1
9229,sampled_lang_62,0.4,0.3783783783783784,0.575,0.656,artificial,0.425,46,1
14889,sampled_lang_126,0.5,0.3783783783783784,0.574,0.655,artificial,0.426,46,1
1709,sampled_lang_64,0.5,0.3783783783783784,0.572,0.655,artificial,0.428,46,1
6436,sampled_lang_89,0.333,0.3783783783783784,0.57,0.653,artificial,0.43,46,1
2072,sampled_lang_66,0.4,0.3783783783783784,0.563,0.65,artificial,0.437,46,1
11965,sampled_lang_72,0.5,0.3783783783783784,0.562,0.649,artificial,0.438,46,1
8889,sampled_lang_86,0.444,0.3783783783783784,0.56,0.648,artificial,0.44,46,1
15191,sampled_lang_14,0.5,0.3783783783783784,0.557,0.647,artificial,0.443,46,1
11711,sampled_lang_98,0.444,0.3783783783783784,0.555,0.645,artificial,0.445,46,1
5381,sampled_lang_113,0.444,0.3783783783783784,0.553,0.644,artificial,0.447,46,1
5149,sampled_lang_14,0.375,0.3783783783783784,0.549,0.642,artificial,0.451,46,1
7549,sampled_lang_98,0.4,0.3783783783783784,0.546,0.641,artificial,0.454,46,1
7314,sampled_lang_81,0.3,0.3783783783783784,0.542,0.638,artificial,0.458,46,1
7059,sampled_lang_66,0.25,0.3783783783783784,0.541,0.638,artificial,0.459,46,1
8911,sampled_lang_131,0.6,0.3783783783783784,0.534,0.635,artificial,0.466,46,1
12838,sampled_lang_104,0.4,0.3783783783783784,0.531,0.633,artificial,0.469,46,1
6703,sampled_lang_58,0.222,0.3783783783783784,0.526,0.631,artificial,0.474,46,1
13820,sampled_lang_45,0.125,0.3783783783783784,0.52,0.628,artificial,0.48,46,1
8197,sampled_lang_84,0.3,0.3783783783783784,0.519,0.628,artificial,0.481,46,1
8365,sampled_lang_51,0.0,0.3783783783783784,0.514,0.626,artificial,0.486,46,1
7525,sampled_lang_62,0.25,0.3783783783783784,0.511,0.625,artificial,0.489,46,1
6755,sampled_lang_64,0.25,0.3783783783783784,0.507,0.623,artificial,0.493,46,1
980,sampled_lang_14,0.5,0.3783783783783784,0.505,0.622,artificial,0.495,46,1
5099,sampled_lang_64,0.333,0.3783783783783784,0.504,0.621,artificial,0.496,46,1
13119,sampled_lang_50,0.2,0.3783783783783784,0.503,0.621,artificial,0.497,46,1
8164,sampled_lang_26,0.125,0.3783783783783784,0.502,0.62,artificial,0.498,46,1
8489,sampled_lang_36,0.2,0.3783783783783784,0.5,0.619,artificial,0.5,46,1
7553,sampled_lang_39,0.125,0.3783783783783784,0.492,0.615,artificial,0.508,46,1
13446,sampled_lang_19,0.0,0.3783783783783784,0.49,0.615,artificial,0.51,46,1
10903,sampled_lang_17,0.0,0.3783783783783784,0.484,0.612,artificial,0.516,46,1
12406,sampled_lang_2,0.0,0.3783783783783784,0.483,0.611,artificial,0.517,46,1
1536,sampled_lang_27,0.125,0.3783783783783784,0.477,0.608,artificial,0.523,46,1
498,sampled_lang_9,0.0,0.3783783783783784,0.472,0.606,artificial,0.528,46,1
4960,sampled_lang_24,0.0,0.3783783783783784,0.47,0.605,artificial,0.53,46,1
10257,sampled_lang_67,0.5,0.3648648648648649,0.549,0.636,artificial,0.451,47,1
4439,sampled_lang_61,0.4,0.3648648648648649,0.547,0.635,artificial,0.453,47,1
5991,sampled_lang_128,0.5,0.3648648648648649,0.542,0.632,artificial,0.458,47,1
4861,sampled_lang_87,0.333,0.3648648648648649,0.525,0.623,artificial,0.475,47,1
7785,sampled_lang_102,0.3,0.3648648648648649,0.516,0.62,artificial,0.484,47,1
14695,sampled_lang_65,0.222,0.3648648648648649,0.501,0.613,artificial,0.499,47,1
14279,sampled_lang_59,0.0,0.3648648648648649,0.465,0.596,artificial,0.535,47,1
7933,sampled_lang_14,0.667,0.3513513513513513,0.719,0.707,artificial,0.281,48,1
7387,sampled_lang_14,0.7,0.3513513513513513,0.714,0.705,artificial,0.286,48,1
2273,sampled_lang_14,0.7,0.3513513513513513,0.699,0.7,artificial,0.301,48,1
12020,sampled_lang_14,0.556,0.3513513513513513,0.698,0.699,artificial,0.302,48,1
6192,sampled_lang_14,0.6,0.3513513513513513,0.614,0.662,artificial,0.386,48,1
12971,sampled_lang_148,0.6,0.3513513513513513,0.605,0.658,artificial,0.395,48,1
15146,sampled_lang_32,0.143,0.3513513513513513,0.602,0.656,artificial,0.398,48,1
13963,sampled_lang_113,0.4,0.3513513513513513,0.593,0.652,artificial,0.407,48,1
14292,sampled_lang_14,0.375,0.3513513513513513,0.587,0.649,artificial,0.413,48,1
4132,sampled_lang_116,0.5,0.3513513513513513,0.584,0.648,artificial,0.416,48,1
8272,sampled_lang_107,0.4,0.3513513513513513,0.565,0.638,artificial,0.435,48,1
